1.76405235,0.40015721,0.97873798,2.24089320,1.86755799,-0.97727788,0.95008842,-0.15135721,-0.10321885,0.41059850,0.14404357,1.45427351,0.76103773,0.12167502,0.44386323,0.33367433,1.49407907,-0.20515826,0.31306770,-0.85409574,-2.55298982,0.65361860,0.86443620,-0.74216502,2.26975462,-1.45436567,0.04575852,-0.18718385,1.53277921,1.46935877,0.15494743,0.37816252,-0.88778575,-1.98079647,-0.34791215,0.15634897,1.23029068,1.20237985,-0.38732682,-0.30230275,-1.04855297,-1.42001794,-1.70627019,1.95077540,-0.50965218,-0.43807430,-1.25279536,0.77749036,-1.61389785,-0.21274028,-0.89546656,0.38690250,-0.51080514,-1.18063218,-0.02818223,0.42833187,0.06651722,0.30247190,-0.63432209,-0.36274117,-0.67246045,-0.35955316,-0.81314628,-1.72628260,0.17742614,-0.40178094,-1.63019835,0.46278226,-0.90729836,0.05194540,0.72909056,0.12898291,1.13940068,-1.23482582,0.40234164,-0.68481009,-0.87079715,-0.57884966,-0.31155253,0.05616534,-1.16514984,0.90082649,0.46566244,-1.53624369,1.48825219,1.89588918,1.17877957,-0.17992484,-1.07075262,1.05445173,-0.40317695,1.22244507,0.20827498,0.97663904,0.35636640,0.70657317,0.01050002,1.78587049,0.12691209,0.40198936,1.88315070,-1.34775906,-1.27048500,0.96939671,-1.17312341,1.94362119,-0.41361898,-0.74745481,1.92294203,1.48051479,1.86755896,0.90604466,-0.86122569,1.91006495,-0.26800337,0.80245640,0.94725197,-0.15501009,0.61407937,0.92220667,0.37642553,-1.09940079,0.29823817,1.32638590,-0.69456786,-0.14963454,-0.43515355,1.84926373,0.67229476,0.40746184,-0.76991607,0.53924919,-0.67433266,0.03183056,-0.63584608,0.67643329,0.57659082,-0.20829876,0.39600671,-1.09306151,-1.49125759,0.43939170,0.16667350,0.63503144,2.38314477,0.94447949,-0.91282223,1.11701629,-1.31590741,-0.46158460,-0.06824161,1.71334272,-0.74475482,-0.82643854,-0.09845252,-0.66347829,1.12663592,-1.07993151,-1.14746865,-0.43782004,-0.49803245,1.92953205,0.94942081,0.08755124,-1.22543552,0.84436298,-1.00021535,-1.54477110,1.18802979,0.31694261,0.92085882,0.31872765,0.85683061,-0.65102559,-1.03424284,0.68159452,-0.80340966,-0.68954978,-0.45553250,0.01747916,-0.35399391,-1.37495129,-0.64361840,-2.22340315,0.62523145,-1.60205766,-1.10438334,0.05216508,-0.73956300,1.54301460,-1.29285691,0.26705087,-0.03928282,-1.16809350,0.52327666,-0.17154633,0.77179055,0.82350415,2.16323595,1.33652795
-0.36918184,-0.23937918,1.09965960,0.65526373,0.64013153,-1.61695604,-0.02432612,-0.73803091,0.27992460,-0.09815039,0.91017891,0.31721822,0.78632796,-0.46641910,-0.94444626,-0.41004969,-0.01702041,0.37915174,2.25930895,-0.04225715,-0.95594500,-0.34598178,-0.46359597,0.48148147,-1.54079701,0.06326199,0.15650654,0.23218104,-0.59731607,-0.23792173,-1.42406091,-0.49331988,-0.54286148,0.41605005,-1.15618243,0.78119810,1.49448454,-2.06998503,0.42625873,0.67690804,-0.63743703,-0.39727181,-0.13288058,-0.29779088,-0.30901297,-1.67600381,1.15233156,1.07961859,-0.81336426,-1.46642433,0.52106488,-0.57578797,0.14195316,-0.31932842,0.69153875,0.69474914,-0.72559738,-1.38336396,-1.58293840,0.61037938,-1.18885926,-0.50681635,-0.59631404,-0.05256730,-1.93627981,0.18877860,0.52389102,0.08842209,-0.31088617,0.09740017,0.39904635,-2.77259276,1.95591231,0.39009332,-0.65240858,-0.39095338,0.49374178,-0.11610394,-2.03068447,2.06449286,-0.11054066,1.02017271,-0.69204985,1.53637705,0.28634369,0.60884383,-1.04525337,1.21114529,0.68981816,1.30184623,-0.62808756,-0.48102712,2.30391670,-1.06001582,-0.13594970,1.13689136,0.09772497,0.58295368,-0.39944903,0.37005589,-1.30652685,1.65813068,-0.11816405,-0.68017820,0.66638308,-0.46071979,-1.33425847,-1.34671751,0.69377315,-0.15957344,-0.13370156,1.07774381,-1.12682581,-0.73067775,-0.38487981,0.09435159,-0.04217145,-0.28688719,-0.06162640,-0.10730528,-0.71960439,-0.81299299,0.27451636,-0.89091508,-1.15735526,-0.31229225,-0.15766702,2.25672350,-0.70470028,0.94326072,0.74718833,-1.18894496,0.77325298,-1.18388064,-2.65917224,0.60631952,-1.75589058,0.45093446,-0.68401090,1.65955080,1.06850940,-0.45338580,-0.68783761,-1.21407740,-0.44092263,-0.28035550,-0.36469354,0.15670386,0.57852150,0.34965446,-0.76414392,-1.43779147,1.36453185,-0.68944918,-0.65229360,-0.52118931,-1.84306955,-0.47797400,-0.47965581,0.62035830,0.69845715,0.00377089,0.93184837,0.33996498,-0.01568211,0.16092817,-0.19065349,-0.39484951,-0.26773354,-1.12801133,0.28044171,-0.99312361,0.84163126,-0.24945858,0.04949498,0.49383678,0.64331447,-1.57062341,-0.20690368,0.88017891,-1.69810582,0.38728048,-2.25556423,-1.02250684,0.03863055,-1.65671510,-0.98551074,-1.47183501,1.64813493,0.16422776,0.56729028,-0.22267510,-0.35343175,-1.61647419,-0.29183736,-0.76149221,0.85792392,1.14110187,1.46657872,0.85255194
-0.59865394,-1.11589699,0.76666318,0.35629282,-1.76853845,0.35548179,0.81451982,0.05892559,-0.18505367,-0.80764849,-1.44653470,0.80029795,-0.30911444,-0.23346666,1.73272119,0.68450111,0.37082500,0.14206181,1.51999486,1.71958931,0.92950511,0.58222459,-2.09460307,0.12372191,-0.13010695,0.09395323,0.94304609,-2.73967717,-0.56931205,0.26990435,-0.46684555,-1.41690611,0.86896349,0.27687191,-0.97110457,0.31481720,0.82158571,0.00529265,0.80056480,0.07826018,-0.39522898,-1.15942052,-0.08593077,0.19429294,0.87583276,-0.11510747,0.45741561,-0.96461201,-0.78262916,-0.11038930,-1.05462846,0.82024784,0.46313033,0.27909576,0.33890413,2.02104356,-0.46886419,-2.20144129,0.19930020,-0.05060354,-0.51751904,-0.97882986,-0.43918952,0.18133843,-0.50281670,2.41245368,-0.96050438,-0.79311736,-2.28862004,0.25148442,-2.01640663,-0.53945463,-0.27567053,-0.70972797,1.73887268,0.99439439,1.31913688,-0.88241882,1.12859406,0.49600095,0.77140595,1.02943883,-0.90876325,-0.42431762,0.86259601,-2.65561909,1.51332808,0.55313206,-0.04570396,0.22050766,-1.02993528,-0.34994336,1.10028434,1.29802197,2.69622405,-0.07392467,-0.65855297,-0.51423397,-1.01804188,-0.07785476,0.38273243,-0.03424228,1.09634685,-0.23421580,-0.34745065,-0.58126848,-1.63263453,-1.56776772,-1.17915793,1.30142807,0.89526027,1.37496407,-1.33221165,-1.96862469,-0.66005632,0.17581895,0.49869027,1.04797216,0.28427967,1.74266878,-0.22260568,-0.91307922,-1.68121822,-0.88897136,0.24211796,-0.88872026,0.93674246,1.41232771,-2.36958691,0.86405230,-2.23960406,0.40149906,1.22487056,0.06485611,-1.27968917,-0.58543120,-0.26164545,-0.18224478,-0.20289684,-0.10988278,0.21348005,-1.20857365,-0.24201983,1.51826117,-0.38464542,-0.44383609,1.07819730,-2.55918467,1.18137860,-0.63190376,0.16392857,0.09632136,0.94246812,-0.26759475,-0.67802578,1.29784579,-2.36417382,0.02033418,-1.34792542,-0.76157339,2.01125668,-0.04459543,0.19506970,-1.78156286,-0.72904466,0.19655740,0.35475769,0.61688655,0.00862790,0.52700421,0.45378191,-1.82974041,0.03700572,0.76790241,0.58987982,-0.36385881,-0.80562651,-1.11831192,-0.13105401,1.13307988,-1.95180410,-0.65989173,-1.13980246,0.78495752,-0.55430963,-0.47063766,-0.21694957,0.44539325,-0.39238900,-3.04614305,0.54331189,0.43904296,-0.21954103,-1.08403662,0.35178011,0.37923553,-0.47003288,-0.21673147,-0.93015650,-0.17858909
-1.55042935,0.41731882,-0.94436849,0.23810315,-1.40596292,-0.59005765,-0.11048941,-1.66069981,0.11514787,-0.37914756,-1.74235620,-1.30324275,0.60512008,0.89555599,-0.13190864,0.40476181,0.22384356,0.32962298,1.28598401,-1.50699840,0.67646073,-0.38200896,-0.22425893,-0.30224973,-0.37514712,-1.22619619,0.18333920,1.67094303,-0.05613302,-0.00138504,-0.68729904,-0.11747455,0.46616643,-0.37024244,-0.45380404,0.40326454,-0.91800477,0.25249663,0.82032180,1.35994854,-0.09038201,1.36759724,1.03440989,-0.99621264,-1.21793851,-0.30496364,1.02893549,-0.07228701,-0.60065756,1.55224318,0.28690449,-2.32059428,0.31716063,0.52004061,0.22560865,0.44971210,-0.06727561,-1.31839587,-0.37070400,-0.94561580,-0.93274091,-1.26306835,0.45248909,0.09789615,-0.44816536,-0.64933793,-0.02342311,1.07919473,-2.00421572,0.37687652,-0.54571197,-1.88458584,-1.94570308,-0.91278349,0.21950956,0.39306293,-0.93898157,1.01702099,1.42298350,0.39608658,-0.59140267,1.12441918,0.75539570,0.86740741,-0.65646367,-2.83455451,2.11679102,-1.61087840,-0.03576807,2.38074535,0.33057676,0.94924647,-1.50239657,-1.77766695,-0.53270279,1.09074973,-0.34624945,-0.79463632,0.19796729,1.08193522,-1.44494020,-1.21054299,-0.78866925,1.09463837,0.23482153,2.13215341,0.93644573,-0.03509518,1.26507784,0.21149701,-0.70492135,0.67997484,-0.69632665,-0.29039710,1.32778270,-0.10128149,-0.80314139,-0.46433769,1.02179059,-0.55254067,-0.38687085,-0.51029274,0.18392549,-0.38548976,-1.60183605,-0.88718094,-0.93278904,1.24331938,0.81267404,0.58725938,-0.50535832,-0.81579154,-0.50751760,-1.05188010,2.49720039,-2.24532165,0.56400854,-1.28455230,-0.10434349,-0.98800194,-1.17762896,-1.14019630,1.75498615,-0.13298842,-0.76570219,0.55578696,0.01034931,0.72003376,-1.82425666,0.30360390,0.77269484,-1.66159829,0.44819528,1.69618157,-0.01485770,0.82140594,0.67057045,-0.70750570,0.03976673,-1.56699471,-0.45130304,0.26568797,0.72310049,0.02461213,0.71998373,-1.10290621,-0.10169727,0.01927938,1.84959125,-0.21416666,-0.49901664,0.02135122,-0.91911344,0.19275385,-0.36505522,-1.79132755,-0.05858655,-0.31754309,-1.63242330,-0.06713415,1.48935596,0.52130375,0.61192719,-1.34149673,0.47689837,0.14844958,0.52904524,0.42262862,-1.35978073,-0.04140081,-0.75787086,-0.05008409,-0.89740093,1.31247037,-0.85897239,-0.89894216,0.07458641,-1.07709907,-0.42466330,-0.82996460
1.41117206,0.78580383,-0.05746952,-0.39121705,0.94091761,0.40520408,0.49805240,-0.02619224,-1.68823003,-0.11246598,-0.53248992,0.64505527,1.01184243,-0.65795104,0.46838523,1.73587900,-0.66771272,1.68192174,-0.85258585,0.02295976,-0.01114561,0.01149890,-0.83767804,-0.59118310,-0.66772029,0.32696260,0.33003511,2.22594433,1.37098901,-0.50984324,0.32486962,0.99711798,0.03060182,-0.06964158,0.05157494,0.86727663,-0.84832052,-0.32566947,0.47043314,0.31144707,0.23958276,-0.36980117,0.97253579,2.13386825,0.40641549,-0.19317670,0.75574029,-0.53913264,-0.74969034,0.03280875,-2.58279663,-1.15395036,-0.34796186,-1.35338886,-1.03264310,-0.43674834,-1.64296529,-0.40607180,-0.53527016,0.02540521,1.15418403,0.17250442,0.02106202,0.09945446,0.22739278,-1.01673865,-0.11477532,0.30875124,-1.37075998,0.86565292,1.08137603,-0.63137599,-0.24133779,-0.87819034,0.69938048,-1.06122229,-0.22247701,-0.85891991,0.05095428,-1.79422927,1.32646164,-0.96460642,0.05989468,-0.21252304,-0.76211451,-0.88778014,0.93639854,-0.52564059,0.27117018,-0.80149689,-0.64718143,0.47224715,0.93040850,-0.17531640,-1.42191987,1.99795608,-0.85654931,-1.54158740,2.59442459,-0.40403229,-1.46173269,-0.68343977,0.36754490,0.19031156,-0.85172920,1.82272360,-0.52157968,-1.18468659,0.96069340,1.32906285,-0.81749310,-1.40134729,1.03043827,-2.04732361,-1.22662166,0.96744615,-0.05535255,-0.26393735,0.35281661,-0.15277442,-1.29868672,1.27607535,1.32501405,0.20533256,0.04513402,2.33962481,-0.27643285,-0.25957698,0.36448125,1.47132196,1.59277075,-0.25857263,0.30833125,-1.37808347,-0.31197611,-0.84029040,-1.00683175,1.68157672,-0.79228666,-0.53160591,0.36584879,1.29782527,0.48111513,2.75935511,-0.07466798,0.25871644,0.27560067,1.43504939,0.50723895,-0.11622970,-0.94748859,0.24444346,1.40134483,-0.41038179,0.52894362,0.24614779,0.86351966,-0.80475374,2.34664703,-1.27916111,-0.36555109,0.93809254,0.29673317,0.82998616,-0.49610233,-0.07480498,0.01223198,1.56925961,0.69042902,0.79667211,-0.65792609,0.96888264,0.22558166,1.38914532,2.01406015,-0.30676578,-0.40630313,-0.86404499,-0.14357951,-0.38202545,0.35950440,-0.14456682,-0.36159928,1.06458514,-0.93788023,0.43310795,-0.40594173,0.72436850,1.38526155,-0.30309825,0.44103291,0.17879287,-0.79942240,0.24078751,0.28912051,0.41287082,-0.19839890,0.09419230,-1.14761094,-0.35811408
0.55596268,0.89247389,-0.42231482,0.10471403,0.22805333,0.20147995,0.54077359,-1.81807763,-0.04932407,0.23903360,-1.00033035,1.67398571,0.16155927,1.56340475,-0.79052302,-0.90730012,0.22425222,-1.67868836,0.21496559,0.09721923,1.01566528,0.70104134,-0.41747735,-1.09749665,1.71230522,-0.79211502,-1.04552456,-1.08485606,1.11730532,-0.51890020,-0.75370447,0.13768983,-0.20694471,-0.67809546,0.75399147,1.06531549,0.98531751,0.76691967,0.40262553,-1.77588800,1.66925081,0.30198921,0.60815643,1.11496232,1.43335250,0.41839801,0.43554616,-0.59922428,0.03308975,-0.85416126,-0.71994053,-0.89357440,-0.15602389,1.04909319,3.17097477,0.18949964,-1.34841309,1.26498333,-0.30078388,-0.66060859,0.20984948,-1.24062460,0.22246316,-0.08837552,0.09837791,0.38141625,0.06749226,0.01633808,0.28431452,0.41540063,-1.03148246,-1.42999126,-0.06163805,-1.43273549,0.08753147,0.93874688,0.60711167,-1.04817041,-0.86026245,0.32830130,-0.40129781,-0.31665530,0.59690648,-0.98728669,-0.40123471,-0.80008248,-1.04312950,-0.85707819,0.67746217,0.05182039,-0.87916063,-0.23110161,-1.63880731,-0.73331281,2.14957453,-0.09024385,0.73165893,-0.06548838,0.34816924,0.66325809,-1.10461660,-0.03093626,1.57886519,-0.79550055,-0.56643985,-0.30769128,0.26902407,0.52491786,1.26741165,0.49949823,-0.06205313,1.25916713,0.70411102,-1.49567952,2.52636824,1.76992139,-0.16821422,0.37791010,1.32435875,-0.17220079,0.73035179,1.10457847,-1.01482591,-0.60233185,0.92140840,0.46081448,0.92379656,-0.13256801,-0.28900521,-1.99863948,-1.14600043,0.04706609,0.82455722,0.53117837,-0.12824197,-0.27177157,0.21717963,0.07821118,1.40454551,0.14644077,-1.48124596,-1.27255814,1.51875934,-1.17116046,0.76449745,-0.26837274,-0.16975829,-0.13413278,1.22138496,-0.19284183,-0.03331928,-1.53080350,0.20669051,0.53104251,0.23914558,1.39789626,0.05517135,0.29897746,1.64850401,-1.55001419,-0.45582535,1.42615875,0.93612915,0.67838010,0.83265074,0.32706621,1.63159743,0.37775917,0.23986711,0.15895867,0.19286396,-1.15701728,0.77067305,-0.13043973,1.82191510,-0.07565047,0.42091828,0.24660219,-0.62555704,0.99213683,1.90506364,-0.01477722,-0.30047879,-0.35502873,-1.89236189,-0.17781314,0.25099812,1.05475793,0.96004774,-0.41649908,-0.27682299,1.12390531,-0.17346390,-0.51002954,1.39251845,1.03758567,0.01879179,-0.59377745,-2.01188032,0.58970361
-0.89636972,-1.96273201,1.58482053,0.64796779,-1.13900819,-1.21440138,0.87096178,-0.87797062,1.29614987,0.61645931,0.53659652,0.40469546,0.19145087,0.88051120,-0.45408036,0.08595197,0.75194659,0.56298972,-1.19498681,-0.50040967,0.25280351,-0.40801471,1.77465856,-0.39315319,-0.16221845,0.76943018,0.33053274,-0.14527446,-0.75649353,0.30151406,1.03909644,0.47909522,-0.77818352,1.73677496,-1.44657789,-1.58268564,0.96055722,0.22584048,-0.54949855,-1.09857073,2.32079984,0.11709087,0.53420117,0.31788510,0.43480796,0.54009446,0.73242401,-0.37522240,-0.29164199,-1.74102281,-0.78030441,0.27111280,1.04502338,0.59903953,-0.34069234,-1.26317291,-2.77735915,1.15173397,-0.58922899,-0.44846501,0.13157397,-1.40556005,-0.34978218,2.02347195,0.50538694,0.35924916,-1.58249448,2.24360189,-1.42279491,1.92232476,-2.11505602,1.40536544,1.61805427,-0.82440912,0.42258037,0.54748057,-0.81379448,-1.44911761,-1.31771734,0.54100822,-0.08511560,-0.56430103,0.96676801,0.50806791,-0.75546273,-1.20120152,0.52326174,-0.53758337,0.09920486,1.57629897,0.50232824,-0.86226700,0.16066119,-0.95264495,1.60852216,-0.56157875,0.20727075,0.30773257,0.15925047,-1.95854896,-1.44642106,-0.45235028,0.31943183,-0.13777921,-0.95714747,-1.34842432,-0.40155754,-0.46847604,0.51283646,-0.32631846,0.60270766,-0.59464977,-0.25595767,-0.34804638,-0.78236697,0.62511866,-0.81359600,-0.52164151,-0.07311965,-1.29737966,-0.32493496,-0.71130636,-0.38815419,-0.05992800,-0.79991362,-0.22007578,1.30866875,-0.02579856,1.14526217,0.34649444,0.77416061,-0.77445897,0.10490717,0.13391292,-0.61262574,-0.82282832,-1.49026539,1.49613964,-0.97240289,1.34622107,-0.46749317,-0.86249330,0.62251914,-0.63119194,0.56845892,-0.33281176,0.48042450,-0.96818606,0.83135106,0.48797268,-0.91965069,2.64293572,0.54012303,2.29046707,1.60026782,-0.18883478,-0.41227175,-0.40345918,-1.83002855,-0.69583512,0.24676602,1.52595756,-0.77277188,0.88205660,-1.25259334,-0.58632003,-0.45764059,0.37181108,0.45730965,0.96234174,0.77083696,0.24316822,0.39036494,1.58853069,-0.51092618,0.77472832,-1.80814393,0.41133424,-0.48324954,0.00257118,1.04008625,0.16464381,0.88518754,1.47376482,0.38909397,1.17104106,-0.32656098,-0.00820988,-0.52261942,1.04297759,0.41409135,-0.50723446,0.15466883,1.04156839,-0.03926799,-0.94893281,0.13191176,-1.98056559,0.76877064,-0.42132759
-0.46931074,0.87569568,-1.36516288,1.94709864,-0.48024204,-0.52325094,1.02122474,0.70869527,2.45122972,-0.21120598,-0.12040664,-1.47931598,-0.33210228,-0.72143130,-0.44876701,-1.74418776,1.66060756,-1.41660348,-2.80220280,-1.18842442,-0.60383955,-1.14955406,1.09830354,-0.13783918,0.02538560,0.61039176,0.28601253,0.97856730,-1.10947755,-0.54751810,0.66596715,-2.53455446,-1.37518448,0.50099223,-0.48024903,0.93610755,0.80918030,-1.19809288,0.40665709,1.20169786,0.14743440,-0.97746488,0.87938994,0.63542453,0.54261078,0.71593889,-2.99461286,0.88093756,1.80813181,0.43663847,0.19272900,0.69643867,0.33822547,0.65178126,0.00147100,-0.76670485,-1.00432271,-0.99819173,-1.37304255,-1.06774201,1.76126613,0.75409566,-0.62502739,-0.39039269,0.11255753,-0.65554503,0.06751686,0.77760414,-0.03574273,0.33601574,0.88649154,-0.27213176,0.28479060,-0.30937759,-0.02852887,-0.32473027,-0.52886985,0.17371185,0.56654532,0.14630445,0.49872696,-0.73793178,-1.20373519,0.41704350,0.68788139,0.04985727,1.34803578,0.90769880,2.68057084,-0.20080851,-0.99884880,-0.74013679,-0.56549781,0.47603138,-2.15806856,1.31855102,-0.23929659,-0.24679356,-1.07934317,-0.11422555,0.01323977,-0.12194493,0.33905926,-0.58963204,-0.89581576,0.54832813,0.09866745,0.19718106,1.05902725,-1.02256439,-0.85524046,1.25721965,-1.48288336,-1.30941215,0.81786183,0.23820019,0.10523214,-0.09165941,0.03126755,-0.09211211,1.35544270,-0.39814813,-0.16137354,1.79444881,0.02750970,2.23201639,-0.10497970,1.36741498,-1.65534404,0.15364446,-1.58447356,0.84445431,-1.21286782,0.28376955,-0.28219588,-1.15820319,-1.61935998,-0.51104046,1.74062945,-0.29348505,0.91722154,-0.05704287,0.87672677,-1.82691138,-0.40318831,0.94940552,-0.16325495,-0.08645528,-0.43046191,1.14937938,0.29751435,0.04402228,0.64305455,0.58822493,0.21258705,1.54703150,-0.06028753,0.27808105,-0.64295255,0.15011523,1.58776152,-0.64325760,-1.13359283,0.99675964,-0.14876615,0.09600420,-0.04511330,0.07912172,0.85053068,-0.83912419,-1.01177408,0.08496814,-1.60643969,-1.37305354,1.86668315,0.75746833,-0.01005647,1.23800694,-1.04059923,-0.31560312,0.62345361,0.89067168,0.51291685,-2.54123881,-0.96808212,0.47706809,-0.35595149,2.54023162,0.92655830,0.55808188,-1.11694955,-0.03529674,0.24120396,1.12778363,0.88113110,1.03298919,-0.92391202,1.41215170,-1.38043075,-0.53591456
0.43077113,-0.14989159,-1.00603686,-0.82154983,-1.54825432,0.53197464,1.26056885,-0.10039350,-0.40034882,-1.47232293,0.91320192,2.21130433,-1.79745580,-1.06343294,-0.67959304,-0.56431791,0.22734595,1.61424955,1.00859729,0.52759738,-0.72392870,-1.11962823,-0.79677531,1.54806680,-0.06174330,-0.44683625,-0.18375573,0.82461822,-1.31284967,1.41487414,0.15647626,-0.21634398,0.44284611,0.21839707,-0.34419646,-0.25271067,-0.86886255,0.65639075,-0.53199381,-0.95625842,0.16586352,1.32914128,-0.04834462,-0.60810126,0.40389602,1.93671246,-1.45190553,0.38220279,0.20508663,1.16153380,0.99090917,-0.18670911,-1.68451726,0.80656377,-0.83519269,-0.94674041,1.14835058,-0.91085038,1.40284474,0.33584472,0.31911840,0.30726478,-1.63842363,-1.77638862,0.21555305,0.56800736,0.08261103,-0.82153452,0.01892210,-0.08203415,-0.95715810,1.01397215,-1.73027606,0.58874241,0.38432341,1.00971185,-1.00531187,0.10140715,2.17116495,0.66207429,0.10058121,0.53916127,0.08617684,2.19089801,0.98363620,-0.08561495,0.25233143,-0.39079800,1.20985013,-1.40610477,-1.60473853,1.45871475,2.15311979,0.46830491,0.11273794,0.65726769,-0.64705353,0.17124355,0.03890871,0.62656425,-1.55799853,-0.50703477,0.84499560,-0.67559383,-0.99336138,2.04207215,0.03811800,-0.57891814,-1.69237044,0.72934635,0.69913615,-0.29875960,-1.10223019,-0.02454942,-0.83585607,-0.94209359,-0.10321275,-1.05139040,0.24664896,0.60799251,-0.83963245,-1.36824510,1.56127960,-0.94027024,-0.65994271,0.21301717,0.59936937,-0.25631689,0.46079433,-0.40098616,-0.97117066,1.42631686,2.48844161,1.69596953,0.14180664,1.83343536,0.35570352,-0.47728627,0.46637957,-0.09439251,-0.98311818,-0.89832197,0.80205174,-1.84653198,0.60413674,-1.62958360,-2.12117644,-1.83884660,1.96676397,-0.19623396,0.08658318,1.41925505,0.93417975,-1.39150527,0.86900634,0.18418126,-0.34167810,0.02429091,1.27981202,-0.88596648,0.40088568,-0.00965724,-1.79716462,-0.80225317,0.19321355,1.29734209,1.00133102,0.59721250,-0.81527566,1.80121399,0.21524047,-1.00636552,-0.18290498,0.89624843,0.00761750,0.88686469,1.10369396,0.40053068,-0.85770262,0.13545466,0.04516586,1.85934633,-1.62632194,-0.13482245,-0.58409355,0.33510562,-2.43756436,1.11492456,0.01374849,-1.84470116,-0.36111313,0.60896234,-1.59144788,0.00322222,-1.05747365,-0.55598503,0.02673838,0.18345025,-0.47074250,0.27279639
0.81797761,-0.27891428,1.43156776,1.46221417,-0.42870207,-0.63784056,-1.66417299,-0.12656933,-0.36343778,0.77905122,-1.50966161,-0.27739139,0.96874439,-0.73035710,-0.76236154,-1.44694033,2.62057385,-0.74747318,-1.30034683,-0.80385040,-0.77429508,-0.26938978,0.82537223,-0.29832317,-0.92282331,-1.45133850,0.02185736,0.04253907,1.53093235,0.09244774,-0.09900831,-1.05065384,-0.30595258,-0.43847446,-0.37016416,-0.95925539,0.53832960,-0.14244542,-0.20035348,-1.71404612,0.49364409,0.48701533,-0.83912940,0.99012138,-1.36475823,-0.02186991,-0.27120734,-1.31717479,0.18970261,1.70257015,0.06763423,-0.46302175,0.44702416,0.10572000,0.02776213,-0.42554221,1.42197556,0.45636336,-0.52867066,-0.10800384,-0.74086670,-0.60829115,-0.64072572,-1.13431159,0.77727696,-0.29104146,0.55412758,-0.67012590,-0.06036249,-0.71104060,0.71966817,-0.24841931,-0.73087359,-1.64170323,0.27566655,-0.70838505,-0.01577922,-0.49173011,0.95418958,0.54414475,0.44721209,-0.61612112,0.46629004,1.71483161,-0.83218603,0.17233914,-1.64921697,1.39856209,-0.39791210,0.78257888,-1.72322825,1.79753939,-0.35687153,0.54565732,0.15081821,-0.25547079,1.68579230,-1.64804621,0.29871366,0.91064567,-0.02985612,-0.11817078,-0.14268771,-1.22763642,0.03812738,0.51271752,0.06859923,-0.27227610,-0.48972502,-0.27929667,1.25774422,-2.08663498,0.04007146,-0.32775492,1.45580795,0.05549223,1.48492560,-2.12389002,0.45958490,0.28005786,1.39053397,-1.64134861,-0.15503581,0.06606026,-0.49579549,1.21657771,-0.33868219,2.03476254,1.05417791,0.95083370,0.55929898,-1.06369559,-0.43109634,0.57275137,0.67755703,1.30718385,-0.46744101,-0.86015338,0.85910419,-0.80962658,0.87331184,1.19973618,0.45615304,-0.35757903,0.04108223,0.59346592,0.01018552,2.19829634,-0.99067093,-1.00266859,-0.97689539,-0.58957992,-2.17893152,-0.62965043,-0.65328470,0.07851403,0.41780058,-1.24021634,0.90005424,1.80224223,-0.20828510,1.57437124,0.19898949,1.98873192,1.11728347,-1.56390463,0.01862737,1.05432497,0.03054658,-0.03688353,1.26976475,-0.70985418,0.01751561,0.32362576,-0.33379096,-0.02012910,0.77502326,0.43283762,-0.80871753,-1.10412399,-0.78910218,0.00124846,-0.15993979,-0.83195749,-0.59815045,-1.52003929,0.41785370,-0.04001873,-1.25978734,0.02862050,1.34262201,-0.73993585,1.31513767,-0.32345747,0.19782817,0.09775080,1.40152342,0.15843385,-1.14190142,-1.31097037
